Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
256.18	2.7310	405.07	0.0024687	6.4545	6.6436	30.615	38.982	103.05	565.09	0.80700	5.9574e-05	0.094137	0.0029510	54.491	0.018352	13.092	14.498	61.275	39.138	87.232	243.95	18.035	1.0526e-05	0.022113
256.30	2.7394	404.72	0.0024709	6.4656	6.6555	30.659	38.996	103.26	563.81	0.81329	5.9459e-05	0.094021	0.0029349	54.700	0.018281	13.091	14.495	61.248	39.175	87.541	243.84	18.016	1.0538e-05	0.022162
256.42	2.7478	404.36	0.0024730	6.4767	6.6674	30.703	39.010	103.47	562.53	0.81962	5.9344e-05	0.093906	0.0029189	54.911	0.018211	13.089	14.493	61.221	39.211	87.852	243.74	17.998	1.0551e-05	0.022212
256.54	2.7562	404.01	0.0024752	6.4878	6.6792	30.747	39.024	103.69	561.25	0.82597	5.9230e-05	0.093791	0.0029029	55.121	0.018142	13.087	14.490	61.195	39.248	88.165	243.63	17.979	1.0564e-05	0.022262
256.66	2.7646	403.65	0.0024774	6.4989	6.6911	30.791	39.038	103.90	559.98	0.83236	5.9115e-05	0.093676	0.0028869	55.332	0.018073	13.086	14.488	61.168	39.285	88.480	243.52	17.961	1.0577e-05	0.022312
256.79	2.7730	403.30	0.0024796	6.5100	6.7029	30.835	39.052	104.12	558.70	0.83877	5.9001e-05	0.093561	0.0028710	55.544	0.018004	13.084	14.485	61.141	39.322	88.798	243.42	17.942	1.0590e-05	0.022363
256.91	2.7814	402.94	0.0024818	6.5211	6.7147	30.879	39.066	104.34	557.43	0.84522	5.8887e-05	0.093447	0.0028552	55.756	0.017935	13.083	14.482	61.114	39.359	89.118	243.31	17.924	1.0603e-05	0.022413
257.03	2.7899	402.58	0.0024840	6.5322	6.7266	30.923	39.080	104.56	556.15	0.85170	5.8773e-05	0.093333	0.0028394	55.968	0.017867	13.081	14.480	61.087	39.397	89.440	243.21	17.905	1.0616e-05	0.022464
257.15	2.7983	402.23	0.0024862	6.5432	6.7384	30.966	39.095	104.78	554.88	0.85822	5.8660e-05	0.093219	0.0028237	56.181	0.017800	13.080	14.477	61.060	39.434	89.765	243.10	17.887	1.0629e-05	0.022515
257.27	2.8067	401.87	0.0024884	6.5543	6.7502	31.010	39.109	105.00	553.61	0.86476	5.8546e-05	0.093105	0.0028080	56.394	0.017732	13.078	14.474	61.033	39.471	90.092	243.00	17.869	1.0642e-05	0.022566
257.39	2.8151	401.51	0.0024906	6.5653	6.7620	31.053	39.124	105.23	552.34	0.87134	5.8433e-05	0.092991	0.0027923	56.608	0.017665	13.076	14.471	61.006	39.508	90.422	242.89	17.850	1.0655e-05	0.022617
257.50	2.8235	401.16	0.0024928	6.5763	6.7738	31.097	39.138	105.45	551.07	0.87795	5.8320e-05	0.092878	0.0027767	56.823	0.017599	13.075	14.469	60.979	39.546	90.753	242.78	17.832	1.0669e-05	0.022669
257.62	2.8319	400.80	0.0024950	6.5874	6.7856	31.140	39.153	105.68	549.80	0.88459	5.8208e-05	0.092765	0.0027611	57.038	0.017532	13.073	14.466	60.952	39.583	91.088	242.68	17.814	1.0682e-05	0.022721
257.74	2.8403	400.44	0.0024972	6.5984	6.7974	31.184	39.168	105.91	548.54	0.89127	5.8095e-05	0.092652	0.0027456	57.253	0.017466	13.071	14.463	60.925	39.621	91.425	242.57	17.795	1.0695e-05	0.022773
257.86	2.8487	400.09	0.0024995	6.6094	6.8091	31.227	39.182	106.14	547.27	0.89798	5.7983e-05	0.092539	0.0027302	57.469	0.017401	13.070	14.460	60.898	39.658	91.764	242.46	17.777	1.0708e-05	0.022825
257.98	2.8571	399.73	0.0025017	6.6204	6.8209	31.271	39.197	106.37	546.01	0.90473	5.7871e-05	0.092427	0.0027147	57.685	0.017335	13.068	14.457	60.872	39.696	92.106	242.36	17.759	1.0721e-05	0.022877
258.10	2.8655	399.37	0.0025039	6.6313	6.8326	31.314	39.212	106.60	544.74	0.91151	5.7759e-05	0.092314	0.0026994	57.902	0.017270	13.066	14.454	60.845	39.734	92.451	242.25	17.741	1.0735e-05	0.022930
258.22	2.8739	399.01	0.0025062	6.6423	6.8444	31.357	39.227	106.84	543.48	0.91832	5.7648e-05	0.092202	0.0026840	58.120	0.017206	13.064	14.452	60.818	39.771	92.798	242.14	17.722	1.0748e-05	0.022983
258.33	2.8823	398.66	0.0025084	6.6533	6.8561	31.400	39.242	107.07	542.22	0.92517	5.7536e-05	0.092090	0.0026688	58.338	0.017142	13.063	14.449	60.791	39.809	93.148	242.03	17.704	1.0761e-05	0.023036
258.45	2.8907	398.30	0.0025107	6.6642	6.8678	31.443	39.257	107.31	540.96	0.93205	5.7425e-05	0.091979	0.0026535	58.556	0.017078	13.061	14.446	60.764	39.847	93.501	241.93	17.686	1.0775e-05	0.023089
258.57	2.8991	397.94	0.0025130	6.6752	6.8796	31.486	39.273	107.55	539.70	0.93897	5.7314e-05	0.091867	0.0026383	58.775	0.017014	13.059	14.443	60.737	39.885	93.856	241.82	17.668	1.0788e-05	0.023143
258.68	2.9075	397.58	0.0025152	6.6861	6.8913	31.529	39.288	107.80	538.44	0.94593	5.7203e-05	0.091756	0.0026232	58.995	0.016951	13.057	14.440	60.710	39.923	94.214	241.71	17.650	1.0801e-05	0.023196
258.80	2.9159	397.22	0.0025175	6.6971	6.9030	31.572	39.303	108.04	537.18	0.95292	5.7092e-05	0.091645	0.0026081	59.215	0.016888	13.055	14.437	60.683	39.961	94.575	241.60	17.631	1.0815e-05	0.023250
