Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
146.93	4.1998	807.34	0.0012386	-1.4408	-1.2330	82.948	20.780	187.12	260.24	2.1206	4.7165e-05	0.050263	0.00036636	282.29	0.0035425	0.41110	1.0054	98.183	24.605	237.08	172.91	8.8762	1.7426e-05	0.027344
146.98	4.2078	806.01	0.0012407	-1.4357	-1.2271	82.985	20.824	189.10	259.22	2.1354	4.7036e-05	0.050235	0.00036049	283.40	0.0035286	0.40691	1.0000	98.138	24.668	240.24	172.79	8.8511	1.7460e-05	0.027504
147.03	4.2158	804.67	0.0012427	-1.4305	-1.2212	83.023	20.869	191.12	258.20	2.1503	4.6907e-05	0.050208	0.00035464	284.51	0.0035148	0.40268	0.99462	98.094	24.731	243.49	172.67	8.8260	1.7495e-05	0.027668
147.08	4.2238	803.32	0.0012448	-1.4253	-1.2153	83.060	20.914	193.20	257.17	2.1654	4.6778e-05	0.050183	0.00034883	285.64	0.0035009	0.39842	0.98914	98.049	24.795	246.81	172.55	8.8007	1.7530e-05	0.027833
147.12	4.2318	801.96	0.0012469	-1.4201	-1.2093	83.098	20.961	195.33	256.13	2.1806	4.6648e-05	0.050159	0.00034304	286.77	0.0034871	0.39412	0.98362	98.004	24.860	250.23	172.43	8.7753	1.7565e-05	0.028002
147.17	4.2398	800.59	0.0012491	-1.4149	-1.2033	83.136	21.008	197.52	255.10	2.1961	4.6518e-05	0.050136	0.00033728	287.91	0.0034733	0.38979	0.97806	97.958	24.926	253.74	172.30	8.7498	1.7600e-05	0.028173
147.22	4.2478	799.22	0.0012512	-1.4097	-1.1973	83.174	21.056	199.77	254.06	2.2116	4.6388e-05	0.050114	0.00033155	289.06	0.0034594	0.38542	0.97245	97.913	24.993	257.34	172.18	8.7242	1.7636e-05	0.028347
147.27	4.2557	797.83	0.0012534	-1.4044	-1.1913	83.213	21.105	202.07	253.01	2.2274	4.6258e-05	0.050094	0.00032585	290.22	0.0034456	0.38101	0.96679	97.867	25.060	261.04	172.05	8.6985	1.7672e-05	0.028523
147.32	4.2637	796.44	0.0012556	-1.3991	-1.1852	83.251	21.156	204.45	251.96	2.2433	4.6127e-05	0.050076	0.00032017	291.39	0.0034318	0.37656	0.96109	97.821	25.128	264.84	171.92	8.6726	1.7708e-05	0.028703
147.36	4.2717	795.04	0.0012578	-1.3938	-1.1791	83.290	21.207	206.88	250.90	2.2594	4.5996e-05	0.050059	0.00031453	292.57	0.0034179	0.37208	0.95534	97.774	25.198	268.75	171.79	8.6467	1.7745e-05	0.028886
