Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
550.92	3.9447	351.40	0.0028457	46.678	47.623	103.02	219.55	1243.8	108.09	10.787	4.4725e-05	0.082007	7.7142e-05	193.71	0.0051624	51.241	52.955	112.70	222.45	1518.4	91.393	23.538	2.0314e-05	0.078435
551.06	3.9515	349.69	0.0028597	46.751	47.702	103.16	219.71	1304.1	107.13	10.998	4.4319e-05	0.082363	7.2201e-05	195.28	0.0051208	51.216	52.919	112.63	222.57	1593.6	91.110	23.526	2.0431e-05	0.079178
551.20	3.9582	347.93	0.0028742	46.826	47.784	103.31	219.87	1371.6	106.17	11.218	4.3903e-05	0.082754	6.7340e-05	196.91	0.0050784	51.189	52.881	112.55	222.69	1677.5	90.829	23.509	2.0554e-05	0.079970
551.33	3.9650	346.10	0.0028894	46.903	47.867	103.46	220.03	1447.7	105.22	11.445	4.3475e-05	0.083183	6.2560e-05	198.61	0.0050350	51.160	52.841	112.48	222.82	1771.6	90.548	23.487	2.0685e-05	0.080818
551.47	3.9718	344.20	0.0029053	46.981	47.953	103.61	220.19	1533.9	104.25	11.681	4.3033e-05	0.083658	5.7865e-05	200.37	0.0049907	51.129	52.798	112.39	222.94	1877.9	90.268	23.457	2.0823e-05	0.081730
551.60	3.9786	342.22	0.0029221	47.062	48.040	103.76	220.37	1632.5	103.29	11.926	4.2577e-05	0.084187	5.3257e-05	202.21	0.0049453	51.096	52.752	112.30	223.06	1998.8	89.990	23.421	2.0969e-05	0.082716
551.74	3.9854	340.16	0.0029398	47.144	48.130	103.92	220.54	1746.3	102.33	12.180	4.2106e-05	0.084779	4.8741e-05	204.14	0.0048986	51.060	52.703	112.21	223.19	2137.6	89.714	23.377	2.1126e-05	0.083787
551.87	3.9922	338.00	0.0029586	47.229	48.223	104.09	220.72	1878.8	101.36	12.446	4.1616e-05	0.085448	4.4320e-05	206.16	0.0048505	51.021	52.650	112.11	223.31	2298.4	89.440	23.323	2.1293e-05	0.084960
552.01	3.9990	335.73	0.0029786	47.317	48.319	104.26	220.90	2035.0	100.39	12.723	4.1107e-05	0.086208	3.9998e-05	208.30	0.0048009	50.978	52.594	112.00	223.44	2486.9	89.168	23.259	2.1474e-05	0.086253
552.14	4.0058	333.35	0.0029999	47.408	48.419	104.44	221.09	2221.5	99.425	13.012	4.0576e-05	0.087083	3.5781e-05	210.55	0.0047494	50.932	52.533	111.89	223.56	2710.6	88.900	23.183	2.1669e-05	0.087692
552.28	4.0126	330.82	0.0030228	47.502	48.523	104.62	221.29	2447.8	98.453	13.316	4.0019e-05	0.088102	3.1674e-05	212.95	0.0046960	50.882	52.468	111.76	223.68	2980.3	88.635	23.094	2.1881e-05	0.089311
552.41	4.0194	328.13	0.0030476	47.601	48.632	104.82	221.50	2727.8	97.478	13.636	3.9433e-05	0.089304	2.7685e-05	215.51	0.0046401	50.827	52.396	111.63	223.81	3311.5	88.376	22.989	2.2114e-05	0.091156
552.54	4.0262	325.24	0.0030747	47.705	48.747	105.02	221.71	3082.1	96.499	13.974	3.8813e-05	0.090749	2.3821e-05	218.27	0.0045815	50.766	52.318	111.48	223.93	3727.3	88.123	22.866	2.2371e-05	0.093291
552.68	4.0330	322.12	0.0031044	47.815	48.869	105.24	221.93	3543.6	95.515	14.332	3.8152e-05	0.092523	2.0092e-05	221.26	0.0045195	50.698	52.232	111.32	224.05	4264.2	87.877	22.720	2.2658e-05	0.095812
552.81	4.0397	318.71	0.0031376	47.933	49.000	105.47	222.17	4167.6	94.526	14.716	3.7442e-05	0.094761	1.6511e-05	224.55	0.0044534	50.621	52.135	111.14	224.17	4983.2	87.641	22.547	2.2984e-05	0.098868
552.94	4.0465	314.94	0.0031752	48.061	49.142	105.73	222.41	5054.0	93.528	15.131	3.6669e-05	0.097692	1.3094e-05	228.20	0.0043821	50.534	52.026	110.94	224.28	5993.4	87.419	22.340	2.3359e-05	0.10270
553.07	4.0533	310.68	0.0032188	48.202	49.300	106.01	222.68	6404.2	92.517	15.585	3.5815e-05	0.10173	9.8631e-06	232.35	0.0043039	50.432	51.900	110.71	224.39	7513.0	87.216	22.089	2.3800e-05	0.10775
553.21	4.0601	305.73	0.0032708	48.362	49.479	106.33	222.97	8691.0	91.485	16.095	3.4847e-05	0.10776	6.8484e-06	237.18	0.0042161	50.311	51.751	110.44	224.49	10049.	87.040	21.776	2.4338e-05	0.11493
553.34	4.0669	299.72	0.0033365	48.551	49.693	106.71	223.30	13341.	90.417	16.689	3.3707e-05	0.11803	4.0991e-06	243.10	0.0041135	50.158	51.566	110.10	224.57	15117.	86.910	21.370	2.5031e-05	0.12655
553.47	4.0737	291.65	0.0034288	48.797	49.973	107.21	undefined	undefined	undefined	17.447	3.2241e-05	undefined	1.7085e-06	251.08	0.0039827	49.947	51.312	109.63	undefined	undefined	undefined	20.789	2.6028e-05	undefined
553.60	4.0805	271.33	0.0036855	49.388	50.654	108.44	undefined	undefined	undefined	0.0000	2.8887e-05	undefined	0.0000	271.33	0.0036855	49.388	50.654	108.44	undefined	undefined	undefined	0.0000	2.8887e-05	undefined
