Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
581.85	3.6518	437.29	0.0022868	45.199	45.968	93.808	201.20	482.73	146.66	5.7100	5.0928e-05	0.077210	0.00035094	161.39	0.0061963	53.378	55.463	110.13	206.24	632.06	106.12	23.531	1.7644e-05	0.060700
582.00	3.6587	436.45	0.0022912	45.250	46.023	93.899	201.30	486.97	145.78	5.7798	5.0755e-05	0.077260	0.00034402	162.12	0.0061682	53.377	55.457	110.11	206.35	639.48	105.92	23.544	1.7687e-05	0.060922
582.15	3.6655	435.60	0.0022957	45.302	46.077	93.990	201.39	491.35	144.90	5.8508	5.0581e-05	0.077311	0.00033713	162.86	0.0061401	53.376	55.450	110.09	206.46	647.12	105.71	23.557	1.7730e-05	0.061147
582.30	3.6724	434.74	0.0023002	45.354	46.132	94.081	201.49	495.88	144.01	5.9232	5.0406e-05	0.077363	0.00033029	163.61	0.0061120	53.375	55.443	110.07	206.56	655.00	105.50	23.569	1.7773e-05	0.061376
582.45	3.6793	433.88	0.0023048	45.405	46.187	94.173	201.59	500.55	143.13	5.9969	5.0230e-05	0.077418	0.00032350	164.37	0.0060838	53.373	55.435	110.05	206.67	663.11	105.30	23.582	1.7817e-05	0.061607
582.61	3.6862	433.01	0.0023094	45.457	46.242	94.265	201.69	505.38	142.24	6.0721	5.0053e-05	0.077474	0.00031674	165.13	0.0060557	53.371	55.428	110.03	206.78	671.48	105.09	23.593	1.7862e-05	0.061842
582.76	3.6930	432.13	0.0023141	45.509	46.297	94.356	201.79	510.38	141.35	6.1488	4.9876e-05	0.077532	0.00031003	165.91	0.0060275	53.369	55.420	110.01	206.89	680.11	104.88	23.605	1.7907e-05	0.062081
582.91	3.6999	431.25	0.0023189	45.561	46.352	94.449	201.89	515.55	140.47	6.2269	4.9697e-05	0.077592	0.00030337	166.69	0.0059993	53.366	55.411	109.99	206.99	689.02	104.68	23.616	1.7953e-05	0.062323
583.06	3.7068	430.35	0.0023237	45.614	46.407	94.541	201.99	520.90	139.58	6.3066	4.9518e-05	0.077654	0.00029674	167.47	0.0059711	53.363	55.403	109.97	207.10	698.22	104.47	23.627	1.8000e-05	0.062569
583.21	3.7137	429.45	0.0023285	45.666	46.463	94.634	202.10	526.45	138.69	6.3879	4.9337e-05	0.077718	0.00029016	168.27	0.0059429	53.360	55.394	109.95	207.21	707.72	104.26	23.638	1.8047e-05	0.062818
583.35	3.7205	428.54	0.0023335	45.718	46.518	94.727	202.20	532.20	137.80	6.4708	4.9156e-05	0.077784	0.00028363	169.07	0.0059146	53.357	55.384	109.93	207.32	717.55	104.05	23.648	1.8095e-05	0.063072
583.50	3.7274	427.63	0.0023385	45.771	46.574	94.820	202.31	538.16	136.91	6.5554	4.8974e-05	0.077853	0.00027714	169.88	0.0058864	53.353	55.375	109.90	207.43	727.72	103.84	23.657	1.8144e-05	0.063330
