Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
151.72	4.5135	636.33	0.0015715	-0.20558	0.021393	128.00	30.518	252.33	239.14	2.2582	3.9238e-05	0.062393	0.00028956	247.51	0.0040402	1.5481	2.1316	141.91	35.492	334.52	169.73	7.9371	1.5860e-05	0.034665
151.77	4.5219	635.07	0.0015746	-0.19917	0.028671	128.05	30.576	255.87	238.09	2.2763	3.9127e-05	0.062357	0.00028365	248.59	0.0040227	1.5431	2.1252	141.86	35.557	340.09	169.63	7.9149	1.5900e-05	0.034851
151.82	4.5303	633.80	0.0015778	-0.19273	0.035993	128.09	30.635	259.53	237.04	2.2947	3.9015e-05	0.062322	0.00027778	249.68	0.0040051	1.5381	2.1187	141.81	35.623	345.83	169.52	7.8925	1.5940e-05	0.035039
151.87	4.5387	632.52	0.0015810	-0.18625	0.043360	128.14	30.696	263.32	235.98	2.3133	3.8903e-05	0.062289	0.00027194	250.78	0.0039876	1.5331	2.1122	141.76	35.690	351.77	169.42	7.8699	1.5981e-05	0.035232
151.91	4.5471	631.23	0.0015842	-0.17973	0.050774	128.19	30.758	267.24	234.92	2.3322	3.8790e-05	0.062256	0.00026612	251.89	0.0039700	1.5280	2.1056	141.71	35.757	357.91	169.31	7.8471	1.6022e-05	0.035428
151.96	4.5555	629.93	0.0015875	-0.17317	0.058237	128.23	30.821	271.30	233.85	2.3514	3.8676e-05	0.062225	0.00026034	253.01	0.0039524	1.5228	2.0990	141.66	35.825	364.27	169.21	7.8242	1.6064e-05	0.035627
152.01	4.5639	628.61	0.0015908	-0.16657	0.065749	128.28	30.885	275.52	232.78	2.3708	3.8561e-05	0.062196	0.00025460	254.15	0.0039347	1.5176	2.0922	141.61	35.894	370.86	169.10	7.8011	1.6107e-05	0.035831
152.05	4.5723	627.28	0.0015942	-0.15993	0.073313	128.33	30.950	279.89	231.70	2.3905	3.8446e-05	0.062167	0.00024888	255.30	0.0039170	1.5123	2.0854	141.56	35.963	377.68	168.99	7.7777	1.6150e-05	0.036038
152.10	4.5807	625.94	0.0015976	-0.15324	0.080930	128.37	31.017	284.43	230.62	2.4105	3.8330e-05	0.062141	0.00024320	256.46	0.0038993	1.5070	2.0785	141.51	36.034	384.75	168.88	7.7542	1.6193e-05	0.036250
152.15	4.5891	624.59	0.0016010	-0.14651	0.088602	128.42	31.085	289.14	229.53	2.4307	3.8214e-05	0.062116	0.00023756	257.63	0.0038815	1.5015	2.0715	141.45	36.105	392.09	168.77	7.7305	1.6238e-05	0.036467
152.20	4.5975	623.22	0.0016046	-0.13973	0.096330	128.47	31.154	294.04	228.44	2.4513	3.8097e-05	0.062092	0.00023194	258.82	0.0038637	1.4960	2.0645	141.40	36.178	399.71	168.66	7.7066	1.6283e-05	0.036687
152.24	4.6060	621.84	0.0016081	-0.13290	0.10412	128.52	31.225	299.14	227.34	2.4722	3.7979e-05	0.062071	0.00022636	260.02	0.0038459	1.4905	2.0573	141.35	36.251	407.63	168.54	7.6825	1.6328e-05	0.036913
152.29	4.6144	620.45	0.0016117	-0.12601	0.11197	128.57	31.298	304.46	226.23	2.4934	3.7860e-05	0.062051	0.00022081	261.23	0.0038280	1.4848	2.0501	141.29	36.325	415.85	168.43	7.6581	1.6375e-05	0.037144
152.34	4.6228	619.04	0.0016154	-0.11908	0.11988	128.62	31.371	309.99	225.12	2.5149	3.7740e-05	0.062033	0.00021530	262.46	0.0038101	1.4791	2.0427	141.24	36.401	424.42	168.31	7.6336	1.6422e-05	0.037380
152.38	4.6312	617.62	0.0016191	-0.11209	0.12785	128.66	31.447	315.77	224.01	2.5367	3.7619e-05	0.062017	0.00020982	263.71	0.0037921	1.4733	2.0353	141.18	36.477	433.33	168.19	7.6088	1.6470e-05	0.037621
152.43	4.6396	616.17	0.0016229	-0.10504	0.13590	128.71	31.524	321.80	222.88	2.5589	3.7498e-05	0.062003	0.00020438	264.97	0.0037740	1.4675	2.0278	141.13	36.554	442.63	168.07	7.5838	1.6519e-05	0.037868
152.48	4.6480	614.72	0.0016268	-0.097937	0.14401	128.77	31.603	328.10	221.75	2.5814	3.7375e-05	0.061991	0.00019897	266.25	0.0037559	1.4615	2.0201	141.07	36.632	452.32	167.95	7.5585	1.6568e-05	0.038121
152.52	4.6564	613.24	0.0016307	-0.090770	0.15220	128.82	31.684	334.69	220.62	2.6043	3.7252e-05	0.061981	0.00019360	267.54	0.0037377	1.4555	2.0124	141.01	36.712	462.43	167.82	7.5330	1.6618e-05	0.038380
152.57	4.6648	611.75	0.0016347	-0.083539	0.16046	128.87	31.766	341.60	219.48	2.6276	3.7127e-05	0.061974	0.00018826	268.86	0.0037195	1.4493	2.0045	140.95	36.793	473.01	167.70	7.5072	1.6670e-05	0.038645
