Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
502.30	0.13628	581.80	0.0017188	6.5128	6.5527	13.194	440.96	514.30	594.89	-0.088637	0.00017666	0.092606	0.0089325	6.1027	0.16386	44.976	48.780	97.262	423.40	436.93	144.34	25.914	7.6103e-06	0.026244
503.28	0.13930	580.84	0.0017216	7.0196	7.0605	14.203	441.55	515.03	591.86	-0.085254	0.00017534	0.092417	0.0088657	6.2357	0.16037	45.372	49.177	97.886	424.09	437.72	144.25	25.793	7.6256e-06	0.026366
504.25	0.14233	579.90	0.0017244	7.5186	7.5604	15.193	442.13	515.75	588.88	-0.081886	0.00017406	0.092230	0.0088001	6.3688	0.15701	45.761	49.568	98.499	424.77	438.50	144.17	25.675	7.6407e-06	0.026485
505.21	0.14536	578.97	0.0017272	8.0099	8.0527	16.167	442.70	516.46	585.94	-0.078532	0.00017281	0.092048	0.0087356	6.5020	0.15380	46.144	49.952	99.102	425.44	439.27	144.08	25.562	7.6555e-06	0.026604
506.14	0.14839	578.05	0.0017299	8.4939	8.5377	17.124	443.27	517.15	583.06	-0.075192	0.00017159	0.091868	0.0086723	6.6353	0.15071	46.521	50.331	99.695	426.09	440.03	143.99	25.452	7.6701e-06	0.026721
507.07	0.15142	577.15	0.0017327	8.9709	9.0156	18.066	443.82	517.84	580.22	-0.071864	0.00017039	0.091691	0.0086101	6.7687	0.14774	46.893	50.703	100.28	426.74	440.78	143.89	25.345	7.6845e-06	0.026836
507.98	0.15445	576.25	0.0017354	9.4411	9.4867	18.992	444.36	518.52	577.42	-0.068548	0.00016922	0.091516	0.0085489	6.9021	0.14488	47.259	51.071	100.85	427.37	441.51	143.80	25.242	7.6987e-06	0.026950
508.87	0.15747	575.37	0.0017380	9.9047	9.9513	19.904	444.90	519.19	574.67	-0.065243	0.00016807	0.091345	0.0084887	7.0357	0.14213	47.620	51.432	101.42	427.99	442.24	143.70	25.141	7.7126e-06	0.027063
509.75	0.16050	574.49	0.0017407	10.362	10.410	20.802	445.42	519.85	571.95	-0.061949	0.00016694	0.091176	0.0084295	7.1693	0.13948	47.976	51.789	101.98	428.61	442.96	143.61	25.044	7.7264e-06	0.027175
510.62	0.16353	573.63	0.0017433	10.813	10.862	21.686	445.94	520.50	569.28	-0.058664	0.00016584	0.091010	0.0083712	7.3031	0.13693	48.327	52.141	102.53	429.21	443.66	143.51	24.949	7.7400e-06	0.027285
511.48	0.16656	572.78	0.0017459	11.258	11.308	22.558	446.45	521.14	566.65	-0.055388	0.00016476	0.090846	0.0083139	7.4370	0.13446	48.673	52.488	103.07	429.81	444.36	143.41	24.857	7.7534e-06	0.027395
512.32	0.16959	571.93	0.0017485	11.698	11.748	23.416	446.96	521.77	564.05	-0.052121	0.00016370	0.090685	0.0082574	7.5709	0.13208	49.014	52.830	103.60	430.39	445.05	143.31	24.768	7.7666e-06	0.027503
513.16	0.17262	571.10	0.0017510	12.131	12.183	24.262	447.45	522.40	561.48	-0.048862	0.00016267	0.090526	0.0082018	7.7050	0.12979	49.351	53.167	104.13	430.97	445.74	143.21	24.681	7.7797e-06	0.027610
513.98	0.17564	570.27	0.0017536	12.560	12.612	25.097	447.94	523.02	558.95	-0.045609	0.00016165	0.090369	0.0081469	7.8392	0.12756	49.684	53.500	104.65	431.54	446.41	143.11	24.597	7.7926e-06	0.027716
514.79	0.17867	569.45	0.0017561	12.983	13.036	25.920	448.42	523.63	556.46	-0.042363	0.00016065	0.090214	0.0080929	7.9735	0.12542	50.012	53.829	105.16	432.10	447.08	143.00	24.515	7.8053e-06	0.027821
515.59	0.18170	568.64	0.0017586	13.401	13.455	26.731	448.89	524.23	554.00	-0.039124	0.00015966	0.090062	0.0080397	8.1079	0.12334	50.336	54.154	105.67	432.66	447.74	142.90	24.435	7.8179e-06	0.027925
516.38	0.18473	567.84	0.0017610	13.814	13.870	27.532	449.36	524.83	551.56	-0.035890	0.00015870	0.089911	0.0079872	8.2424	0.12132	50.657	54.474	106.17	433.21	448.39	142.79	24.357	7.8303e-06	0.028028
517.16	0.18776	567.05	0.0017635	14.223	14.279	28.322	449.82	525.42	549.16	-0.032661	0.00015775	0.089763	0.0079354	8.3770	0.11937	50.973	54.791	106.66	433.74	449.03	142.69	24.282	7.8426e-06	0.028131
517.93	0.19079	566.27	0.0017660	14.626	14.684	29.102	450.28	526.01	546.79	-0.029437	0.00015682	0.089616	0.0078843	8.5118	0.11748	51.286	55.104	107.14	434.28	449.67	142.58	24.208	7.8548e-06	0.028232
518.69	0.19381	565.49	0.0017684	15.025	15.084	29.873	450.73	526.59	544.45	-0.026217	0.00015591	0.089471	0.0078339	8.6467	0.11565	51.595	55.413	107.63	434.80	450.30	142.47	24.136	7.8668e-06	0.028332
