Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
341.89	3.0063	408.95	0.0024453	16.314	16.623	68.018	73.065	163.29	380.71	1.4884	5.8402e-05	0.085311	0.0019203	74.418	0.013438	24.144	25.844	94.988	75.337	154.74	188.06	18.714	1.2153e-05	0.031560
342.02	3.0139	408.55	0.0024477	16.332	16.643	68.073	73.100	163.69	379.62	1.4992	5.8293e-05	0.085242	0.0019071	74.686	0.013389	24.144	25.843	94.971	75.393	155.35	187.91	18.708	1.2171e-05	0.031632
342.15	3.0215	408.14	0.0024501	16.351	16.662	68.127	73.136	164.11	378.53	1.5100	5.8183e-05	0.085174	0.0018938	74.955	0.013341	24.144	25.841	94.953	75.448	155.96	187.76	18.702	1.2189e-05	0.031705
342.28	3.0291	407.73	0.0024526	16.369	16.682	68.182	73.171	164.52	377.44	1.5209	5.8074e-05	0.085105	0.0018806	75.224	0.013294	24.144	25.839	94.934	75.504	156.58	187.61	18.697	1.2208e-05	0.031778
342.41	3.0367	407.32	0.0024550	16.387	16.701	68.236	73.206	164.94	376.35	1.5319	5.7966e-05	0.085037	0.0018675	75.495	0.013246	24.144	25.837	94.916	75.560	157.21	187.47	18.691	1.2226e-05	0.031851
342.54	3.0443	406.91	0.0024575	16.406	16.720	68.290	73.242	165.36	375.26	1.5430	5.7857e-05	0.084969	0.0018544	75.766	0.013199	24.144	25.835	94.898	75.616	157.84	187.32	18.685	1.2244e-05	0.031925
342.67	3.0519	406.50	0.0024600	16.424	16.740	68.345	73.278	165.79	374.18	1.5541	5.7748e-05	0.084901	0.0018413	76.038	0.013151	24.144	25.833	94.880	75.672	158.48	187.17	18.679	1.2262e-05	0.031999
342.80	3.0594	406.09	0.0024625	16.442	16.759	68.399	73.314	166.22	373.09	1.5654	5.7639e-05	0.084832	0.0018283	76.311	0.013104	24.143	25.831	94.861	75.728	159.12	187.02	18.674	1.2281e-05	0.032073
342.93	3.0670	405.68	0.0024650	16.461	16.779	68.453	73.349	166.65	372.01	1.5767	5.7530e-05	0.084764	0.0018153	76.585	0.013057	24.143	25.828	94.843	75.784	159.77	186.87	18.668	1.2299e-05	0.032148
343.06	3.0746	405.27	0.0024675	16.479	16.798	68.507	73.385	167.09	370.92	1.5881	5.7422e-05	0.084696	0.0018023	76.859	0.013011	24.143	25.826	94.825	75.840	160.43	186.72	18.662	1.2318e-05	0.032223
