Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
386.98	1.9802	439.84	0.0022736	29.192	29.454	111.54	121.78	196.07	403.92	0.81504	6.7076e-05	0.074210	0.0027857	53.682	0.018628	40.604	42.748	145.89	122.45	172.18	168.61	19.161	1.0358e-05	0.030668
387.15	1.9866	439.46	0.0022755	29.224	29.487	111.62	121.83	196.32	402.81	0.82174	6.6934e-05	0.074160	0.0027702	53.897	0.018554	40.615	42.758	145.90	122.52	172.53	168.44	19.165	1.0369e-05	0.030718
387.33	1.9929	439.08	0.0022775	29.256	29.520	111.70	121.89	196.58	401.71	0.82848	6.6793e-05	0.074111	0.0027549	54.112	0.018480	40.626	42.767	145.90	122.59	172.89	168.28	19.169	1.0380e-05	0.030768
387.50	1.9992	438.70	0.0022794	29.289	29.553	111.79	121.94	196.84	400.61	0.83525	6.6652e-05	0.074062	0.0027395	54.328	0.018407	40.637	42.776	145.91	122.67	173.25	168.12	19.174	1.0391e-05	0.030818
387.67	2.0056	438.33	0.0022814	29.321	29.587	111.87	122.00	197.10	399.51	0.84207	6.6511e-05	0.074013	0.0027243	54.544	0.018334	40.648	42.785	145.92	122.74	173.61	167.95	19.178	1.0402e-05	0.030868
387.85	2.0119	437.95	0.0022834	29.353	29.620	111.95	122.05	197.36	398.42	0.84893	6.6371e-05	0.073964	0.0027090	54.761	0.018261	40.659	42.794	145.92	122.81	173.97	167.79	19.183	1.0414e-05	0.030918
388.02	2.0182	437.57	0.0022853	29.385	29.653	112.04	122.11	197.62	397.32	0.85583	6.6231e-05	0.073915	0.0026939	54.979	0.018189	40.669	42.803	145.93	122.89	174.33	167.63	19.188	1.0425e-05	0.030968
388.19	2.0245	437.20	0.0022873	29.417	29.686	112.12	122.16	197.88	396.23	0.86277	6.6092e-05	0.073866	0.0026788	55.196	0.018117	40.680	42.812	145.93	122.96	174.70	167.46	19.192	1.0436e-05	0.031018
388.36	2.0309	436.82	0.0022893	29.448	29.719	112.20	122.22	198.15	395.13	0.86976	6.5953e-05	0.073818	0.0026637	55.415	0.018046	40.690	42.821	145.94	123.03	175.07	167.30	19.197	1.0447e-05	0.031068
388.53	2.0372	436.44	0.0022913	29.480	29.752	112.28	122.27	198.41	394.04	0.87679	6.5814e-05	0.073769	0.0026487	55.634	0.017975	40.701	42.829	145.94	123.11	175.44	167.13	19.202	1.0458e-05	0.031119
388.71	2.0435	436.06	0.0022933	29.512	29.784	112.37	122.33	198.68	392.95	0.88386	6.5675e-05	0.073721	0.0026337	55.853	0.017904	40.712	42.838	145.95	123.18	175.81	166.97	19.207	1.0470e-05	0.031169
388.88	2.0498	435.68	0.0022952	29.544	29.817	112.45	122.38	198.95	391.86	0.89098	6.5537e-05	0.073673	0.0026188	56.073	0.017834	40.722	42.847	145.95	123.25	176.19	166.81	19.212	1.0481e-05	0.031220
389.05	2.0562	435.31	0.0022972	29.576	29.850	112.53	122.44	199.22	390.78	0.89814	6.5399e-05	0.073625	0.0026039	56.293	0.017764	40.732	42.855	145.96	123.33	176.57	166.64	19.217	1.0492e-05	0.031271
389.22	2.0625	434.93	0.0022992	29.607	29.883	112.61	122.49	199.49	389.69	0.90534	6.5262e-05	0.073577	0.0025891	56.514	0.017695	40.743	42.864	145.97	123.40	176.95	166.48	19.222	1.0503e-05	0.031321
389.39	2.0688	434.55	0.0023012	29.639	29.916	112.70	122.55	199.77	388.61	0.91259	6.5125e-05	0.073530	0.0025743	56.736	0.017626	40.753	42.872	145.97	123.48	177.33	166.31	19.227	1.0515e-05	0.031372
389.56	2.0751	434.17	0.0023032	29.670	29.948	112.78	122.60	200.04	387.53	0.91989	6.4988e-05	0.073482	0.0025596	56.958	0.017557	40.763	42.881	145.98	123.55	177.71	166.14	19.233	1.0526e-05	0.031423
389.72	2.0815	433.79	0.0023052	29.702	29.981	112.86	122.66	200.32	386.45	0.92723	6.4852e-05	0.073435	0.0025449	57.180	0.017489	40.773	42.889	145.98	123.62	178.10	165.98	19.238	1.0538e-05	0.031475
389.89	2.0878	433.41	0.0023073	29.733	30.013	112.94	122.71	200.60	385.37	0.93461	6.4715e-05	0.073387	0.0025303	57.403	0.017421	40.784	42.897	145.99	123.70	178.49	165.81	19.243	1.0549e-05	0.031526
390.06	2.0941	433.04	0.0023093	29.765	30.046	113.02	122.77	200.87	384.29	0.94205	6.4580e-05	0.073340	0.0025157	57.627	0.017353	40.794	42.906	145.99	123.77	178.88	165.65	19.249	1.0561e-05	0.031577
390.23	2.1005	432.66	0.0023113	29.796	30.078	113.10	122.82	201.16	383.21	0.94953	6.4444e-05	0.073293	0.0025012	57.851	0.017286	40.804	42.914	145.99	123.84	179.28	165.48	19.254	1.0572e-05	0.031629
390.40	2.1068	432.28	0.0023133	29.828	30.111	113.18	122.88	201.44	382.14	0.95706	6.4309e-05	0.073246	0.0024867	58.075	0.017219	40.814	42.922	146.00	123.92	179.68	165.32	19.260	1.0584e-05	0.031680
390.56	2.1131	431.90	0.0023154	29.859	30.143	113.26	122.93	201.72	381.06	0.96464	6.4174e-05	0.073199	0.0024723	58.301	0.017152	40.824	42.930	146.00	123.99	180.08	165.15	19.266	1.0595e-05	0.031732
390.73	2.1194	431.52	0.0023174	29.890	30.176	113.34	122.99	202.01	379.99	0.97227	6.4040e-05	0.073153	0.0024579	58.526	0.017086	40.833	42.938	146.01	124.06	180.48	164.98	19.271	1.0607e-05	0.031784
390.89	2.1258	431.14	0.0023194	29.921	30.208	113.43	123.04	202.30	378.92	0.97994	6.3905e-05	0.073106	0.0024435	58.753	0.017020	40.843	42.946	146.01	124.14	180.89	164.82	19.277	1.0619e-05	0.031836
391.06	2.1321	430.76	0.0023215	29.953	30.240	113.51	123.10	202.59	377.85	0.98767	6.3771e-05	0.073060	0.0024292	58.980	0.016955	40.853	42.954	146.02	124.21	181.29	164.65	19.283	1.0630e-05	0.031888
391.23	2.1384	430.38	0.0023235	29.984	30.272	113.59	123.15	202.88	376.78	0.99544	6.3638e-05	0.073014	0.0024150	59.207	0.016890	40.863	42.962	146.02	124.28	181.70	164.48	19.289	1.0642e-05	0.031940
391.39	2.1447	430.00	0.0023256	30.015	30.305	113.67	123.21	203.17	375.71	1.0033	6.3504e-05	0.072968	0.0024008	59.435	0.016825	40.872	42.970	146.03	124.36	182.12	164.31	19.295	1.0654e-05	0.031993
391.56	2.1511	429.62	0.0023276	30.046	30.337	113.75	123.26	203.47	374.65	1.0111	6.3371e-05	0.072922	0.0023866	59.663	0.016761	40.882	42.977	146.03	124.43	182.53	164.15	19.301	1.0666e-05	0.032045
391.72	2.1574	429.24	0.0023297	30.077	30.369	113.83	123.32	203.77	373.58	1.0191	6.3238e-05	0.072876	0.0023725	59.893	0.016697	40.892	42.985	146.03	124.50	182.95	163.98	19.307	1.0677e-05	0.032098
391.88	2.1637	428.86	0.0023318	30.108	30.401	113.91	123.37	204.06	372.52	1.0271	6.3106e-05	0.072830	0.0023585	60.122	0.016633	40.901	42.993	146.04	124.58	183.38	163.81	19.313	1.0689e-05	0.032150
392.05	2.1700	428.48	0.0023338	30.139	30.433	113.99	123.43	204.36	371.46	1.0351	6.2974e-05	0.072784	0.0023445	60.352	0.016569	40.911	43.000	146.04	124.65	183.80	163.64	19.320	1.0701e-05	0.032203
392.21	2.1764	428.10	0.0023359	30.170	30.465	114.06	123.48	204.67	370.40	1.0432	6.2842e-05	0.072739	0.0023305	60.583	0.016506	40.920	43.008	146.04	124.72	184.23	163.48	19.326	1.0713e-05	0.032256
392.37	2.1827	427.72	0.0023380	30.200	30.497	114.14	123.54	204.97	369.34	1.0513	6.2710e-05	0.072693	0.0023166	60.815	0.016443	40.929	43.015	146.05	124.80	184.66	163.31	19.332	1.0725e-05	0.032309
392.54	2.1890	427.33	0.0023401	30.231	30.529	114.22	123.59	205.28	368.28	1.0595	6.2579e-05	0.072648	0.0023027	61.047	0.016381	40.939	43.023	146.05	124.87	185.09	163.14	19.339	1.0737e-05	0.032362
392.70	2.1954	426.95	0.0023422	30.262	30.561	114.30	123.65	205.59	367.22	1.0678	6.2448e-05	0.072603	0.0022888	61.279	0.016319	40.948	43.030	146.05	124.94	185.53	162.97	19.345	1.0749e-05	0.032416
392.86	2.2017	426.57	0.0023443	30.293	30.593	114.38	123.71	205.90	366.17	1.0761	6.2317e-05	0.072558	0.0022751	61.512	0.016257	40.957	43.037	146.06	125.01	185.97	162.80	19.352	1.0761e-05	0.032469
393.02	2.2080	426.19	0.0023464	30.324	30.625	114.46	123.76	206.21	365.11	1.0845	6.2186e-05	0.072513	0.0022613	61.746	0.016195	40.966	43.045	146.06	125.09	186.41	162.63	19.359	1.0773e-05	0.032523
393.18	2.2143	425.81	0.0023485	30.354	30.656	114.54	123.82	206.52	364.06	1.0929	6.2056e-05	0.072468	0.0022476	61.981	0.016134	40.975	43.052	146.06	125.16	186.86	162.46	19.365	1.0785e-05	0.032577
393.34	2.2207	425.42	0.0023506	30.385	30.688	114.62	123.87	206.84	363.01	1.1014	6.1926e-05	0.072424	0.0022340	62.216	0.016073	40.984	43.059	146.07	125.23	187.31	162.29	19.372	1.0798e-05	0.032631
393.50	2.2270	425.04	0.0023527	30.415	30.720	114.70	123.93	207.16	361.96	1.1099	6.1797e-05	0.072379	0.0022203	62.451	0.016012	40.993	43.066	146.07	125.31	187.76	162.12	19.379	1.0810e-05	0.032685
