Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
420.97	1.5322	464.16	0.0021544	21.627	21.865	59.406	161.52	232.67	406.84	0.60178	7.6320e-05	0.076036	0.0031644	45.110	0.022168	35.838	38.289	98.421	160.34	201.96	160.90	19.300	9.8477e-06	0.033150
421.18	1.5378	463.77	0.0021562	21.673	21.912	59.517	161.59	232.91	405.76	0.60725	7.6158e-05	0.075995	0.0031471	45.306	0.022072	35.860	38.309	98.447	160.44	202.27	160.75	19.304	9.8555e-06	0.033209
421.38	1.5434	463.39	0.0021580	21.719	21.960	59.628	161.66	233.15	404.67	0.61276	7.5995e-05	0.075955	0.0031299	45.503	0.021976	35.881	38.329	98.473	160.53	202.59	160.59	19.309	9.8633e-06	0.033268
421.59	1.5491	463.00	0.0021598	21.766	22.007	59.738	161.74	233.40	403.58	0.61829	7.5833e-05	0.075915	0.0031127	45.701	0.021881	35.903	38.348	98.499	160.62	202.91	160.43	19.314	9.8711e-06	0.033327
421.80	1.5547	462.61	0.0021616	21.812	22.054	59.848	161.81	233.64	402.50	0.62385	7.5672e-05	0.075875	0.0030956	45.899	0.021787	35.924	38.368	98.525	160.71	203.22	160.27	19.320	9.8789e-06	0.033386
422.00	1.5603	462.23	0.0021634	21.858	22.101	59.957	161.88	233.88	401.42	0.62945	7.5511e-05	0.075836	0.0030786	46.097	0.021693	35.946	38.388	98.551	160.81	203.54	160.12	19.325	9.8867e-06	0.033445
422.20	1.5659	461.84	0.0021652	21.904	22.148	60.067	161.96	234.13	400.34	0.63507	7.5350e-05	0.075796	0.0030616	46.296	0.021600	35.967	38.407	98.577	160.90	203.87	159.96	19.330	9.8946e-06	0.033505
422.41	1.5715	461.46	0.0021671	21.950	22.195	60.176	162.03	234.37	399.26	0.64073	7.5190e-05	0.075757	0.0030447	46.495	0.021508	35.988	38.427	98.602	160.99	204.19	159.80	19.336	9.9024e-06	0.033564
422.61	1.5771	461.07	0.0021689	21.995	22.242	60.285	162.10	234.62	398.19	0.64642	7.5030e-05	0.075718	0.0030279	46.694	0.021416	36.009	38.446	98.627	161.08	204.51	159.64	19.341	9.9103e-06	0.033624
422.82	1.5827	460.68	0.0021707	22.041	22.289	60.393	162.17	234.87	397.12	0.65214	7.4871e-05	0.075679	0.0030111	46.894	0.021325	36.031	38.466	98.653	161.17	204.84	159.48	19.347	9.9181e-06	0.033684
423.02	1.5883	460.30	0.0021725	22.087	22.336	60.502	162.24	235.12	396.05	0.65789	7.4712e-05	0.075640	0.0029944	47.094	0.021234	36.052	38.485	98.678	161.26	205.16	159.32	19.353	9.9260e-06	0.033743
423.22	1.5940	459.91	0.0021743	22.132	22.382	60.610	162.32	235.37	394.98	0.66367	7.4554e-05	0.075602	0.0029777	47.295	0.021144	36.072	38.504	98.703	161.36	205.49	159.16	19.359	9.9339e-06	0.033803
423.42	1.5996	459.53	0.0021761	22.178	22.429	60.718	162.39	235.62	393.91	0.66949	7.4396e-05	0.075563	0.0029612	47.496	0.021054	36.093	38.523	98.728	161.45	205.82	159.00	19.365	9.9418e-06	0.033863
423.62	1.6052	459.14	0.0021780	22.223	22.475	60.825	162.46	235.87	392.85	0.67534	7.4239e-05	0.075525	0.0029446	47.697	0.020965	36.114	38.542	98.752	161.54	206.15	158.85	19.371	9.9497e-06	0.033923
