Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
429.23	7.7026	643.14	0.0015549	18.108	18.875	52.384	62.578	1900.0	179.22	5.6031	5.1649e-05	0.098400	-0.0010215	396.08	0.0025247	21.062	22.307	60.381	63.230	2442.9	170.30	9.5830	3.1444e-05	0.082099
429.33	7.7158	638.97	0.0015650	18.157	18.930	52.510	62.685	2062.1	178.42	5.6726	5.1225e-05	0.099864	-0.0010101	399.95	0.0025003	21.012	22.248	60.237	63.332	2640.2	170.12	9.5085	3.1666e-05	0.082692
429.44	7.7289	634.60	0.0015758	18.208	18.988	52.641	62.795	2252.9	177.63	5.7448	5.0784e-05	0.10153	-0.00099687	404.01	0.0024752	20.960	22.186	60.087	63.435	2870.9	169.93	9.4309	3.1902e-05	0.083316
429.54	7.7420	630.01	0.0015873	18.261	19.049	52.779	62.909	2480.5	176.83	5.8200	5.0326e-05	0.10346	-0.00098164	408.29	0.0024492	20.905	22.120	59.930	63.539	3144.0	169.73	9.3499	3.2153e-05	0.083974
429.64	7.7552	625.17	0.0015996	18.318	19.112	52.924	63.027	2756.3	176.03	5.8988	4.9847e-05	0.10570	-0.00096406	412.83	0.0024223	20.847	22.051	59.764	63.645	3472.3	169.53	9.2649	3.2421e-05	0.084671
429.74	7.7683	620.04	0.0016128	18.377	19.180	53.078	63.148	3096.7	175.23	5.9816	4.9345e-05	0.10834	-0.00094372	417.66	0.0023943	20.786	21.978	59.588	63.753	3874.0	169.33	9.1755	3.2709e-05	0.085414
429.84	7.7815	614.56	0.0016272	18.440	19.252	53.242	63.274	3526.7	174.43	6.0691	4.8815e-05	0.11152	-0.00092011	422.83	0.0023650	20.720	21.899	59.402	63.861	4376.7	169.12	9.0809	3.3020e-05	0.086210
429.94	7.7946	608.67	0.0016429	18.508	19.329	53.418	63.405	4085.5	173.63	6.1622	4.8252e-05	0.11541	-0.00089251	428.42	0.0023342	20.650	21.815	59.202	63.971	5023.6	168.91	8.9800	3.3361e-05	0.087071
430.04	7.8078	602.27	0.0016604	18.582	19.412	53.609	63.542	4838.8	172.83	6.2624	4.7648e-05	0.11688	-0.00085994	434.52	0.0023014	20.573	21.724	58.985	64.083	5886.3	168.69	8.8715	3.3736e-05	0.088011
430.14	7.8209	595.23	0.0016800	18.663	19.505	53.820	63.686	5905.5	172.02	6.3713	4.6994e-05	0.11566	-0.00082092	441.26	0.0022663	20.489	21.624	58.748	64.195	7093.6	168.46	8.7534	3.4157e-05	0.089050
430.24	7.8340	587.36	0.0017025	18.753	19.608	54.057	63.837	7524.6	171.21	6.4919	4.6274e-05	0.11431	-0.00077315	448.84	0.0022280	20.394	21.512	58.483	64.307	8902.5	168.23	8.6228	3.4638e-05	0.090222
430.34	7.8472	578.29	0.0017292	18.857	19.727	54.330	63.998	10257.	170.40	6.6290	4.5461e-05	0.11277	-0.00071261	457.61	0.0021853	20.285	21.384	58.181	64.418	11910.	168.00	8.4747	3.5204e-05	0.091579
430.44	7.8603	567.39	0.0017625	18.983	19.870	54.660	64.171	15793.	169.57	6.7923	4.4503e-05	0.11092	-0.00063113	468.23	0.0021357	20.155	21.230	57.819	64.526	17903.	167.77	8.2994	3.5903e-05	0.093227
430.54	7.8735	552.95	0.0018085	19.149	20.061	55.101	64.365	32656.	168.72	7.0064	4.3272e-05	0.10851	-0.00050624	482.38	0.0020730	19.982	21.028	57.345	64.625	35774.	167.55	8.0719	3.7797e-05	0.097042
430.64	7.8866	517.51	0.0019323	19.562	20.539	56.206	undefined	undefined	undefined	0.0000	undefined	undefined	0.0000	517.51	0.0019323	19.562	20.539	56.206	undefined	undefined	undefined	0.0000	undefined	undefined
