Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
509.09	7.6308	385.74	0.0025924	22.958	23.592	53.647	124.86	822.90	200.07	4.2125	4.7161e-05	0.17192	0.00030630	157.09	0.0063656	29.996	31.552	69.283	132.12	1393.9	217.72	9.6282	2.3488e-05	0.13674
509.19	7.6443	384.57	0.0026003	22.994	23.631	53.723	125.03	847.94	199.21	4.2555	4.7005e-05	0.17251	0.00029696	157.96	0.0063308	29.965	31.516	69.207	132.17	1434.5	217.16	9.6181	2.3580e-05	0.13834
509.30	7.6578	383.38	0.0026084	23.031	23.671	53.799	125.21	874.63	198.35	4.2989	4.6846e-05	0.17314	0.00028769	158.85	0.0062954	29.934	31.478	69.128	132.22	1478.5	216.59	9.6074	2.3673e-05	0.14003
509.40	7.6713	382.16	0.0026167	23.069	23.712	53.876	125.39	903.10	197.50	4.3430	4.6686e-05	0.17381	0.00027850	159.76	0.0062594	29.901	31.440	69.047	132.27	1526.3	216.02	9.5961	2.3770e-05	0.14182
509.50	7.6848	380.92	0.0026252	23.107	23.753	53.955	125.58	933.46	196.66	4.3875	4.6522e-05	0.17452	0.00026937	160.70	0.0062227	29.868	31.400	68.963	132.32	1578.4	215.45	9.5840	2.3870e-05	0.14373
509.61	7.6983	379.65	0.0026340	23.145	23.795	54.035	125.77	965.83	195.83	4.4325	4.6356e-05	0.17528	0.00026032	161.67	0.0061853	29.833	31.359	68.877	132.38	1635.4	214.87	9.5711	2.3973e-05	0.14575
509.71	7.7118	378.35	0.0026431	23.184	23.837	54.116	125.97	1000.3	195.02	4.4779	4.6187e-05	0.17607	0.00025134	162.68	0.0061472	29.797	31.316	68.788	132.43	1698.0	214.29	9.5572	2.4080e-05	0.14790
509.82	7.7253	377.02	0.0026524	23.224	23.881	54.199	126.16	1037.0	194.22	4.5236	4.6015e-05	0.17692	0.00024244	163.71	0.0061082	29.759	31.271	68.695	132.49	1766.9	213.70	9.5421	2.4190e-05	0.15021
509.92	7.7388	375.66	0.0026620	23.265	23.925	54.283	126.37	1076.1	193.44	4.5695	4.5841e-05	0.17780	0.00023362	164.79	0.0060683	29.720	31.225	68.599	132.54	1843.1	213.12	9.5257	2.4305e-05	0.15268
510.02	7.7523	374.27	0.0026719	23.306	23.970	54.368	126.57	1117.6	192.68	4.6156	4.5663e-05	0.17873	0.00022487	165.91	0.0060274	29.679	31.176	68.499	132.60	1927.7	212.52	9.5077	2.4424e-05	0.15533
