Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
363.61	7.6385	525.39	0.0019034	11.804	12.299	41.392	38.062	228.86	363.72	2.4430	5.6670e-05	0.091587	0.00093250	178.85	0.0055914	16.910	18.365	58.074	39.351	261.98	248.09	10.932	1.8461e-05	0.048188
363.73	7.6535	524.50	0.0019066	11.820	12.317	41.437	38.085	231.04	362.57	2.4604	5.6525e-05	0.091528	0.00091914	179.58	0.0055686	16.899	18.352	58.029	39.385	265.04	248.00	10.908	1.8495e-05	0.048438
363.84	7.6684	523.61	0.0019098	11.835	12.334	41.483	38.107	233.27	361.43	2.4780	5.6379e-05	0.091471	0.00090585	180.32	0.0055458	16.889	18.338	57.984	39.419	268.16	247.91	10.883	1.8530e-05	0.048692
363.95	7.6834	522.71	0.0019131	11.851	12.352	41.528	38.130	235.55	360.29	2.4958	5.6233e-05	0.091416	0.00089261	181.06	0.0055230	16.878	18.325	57.939	39.453	271.36	247.82	10.858	1.8566e-05	0.048949
364.06	7.6984	521.80	0.0019164	11.867	12.370	41.574	38.153	237.89	359.15	2.5137	5.6087e-05	0.091363	0.00087942	181.81	0.0055003	16.868	18.311	57.894	39.487	274.63	247.73	10.834	1.8602e-05	0.049209
364.18	7.7133	520.89	0.0019198	11.883	12.387	41.620	38.177	240.29	358.00	2.5319	5.5940e-05	0.091312	0.00086629	182.56	0.0054775	16.857	18.297	57.848	39.522	277.99	247.64	10.809	1.8639e-05	0.049473
364.29	7.7283	519.98	0.0019232	11.899	12.405	41.666	38.201	242.75	356.86	2.5502	5.5793e-05	0.091262	0.00085321	183.32	0.0054548	16.847	18.283	57.802	39.557	281.42	247.55	10.784	1.8676e-05	0.049740
364.40	7.7433	519.06	0.0019266	11.915	12.423	41.712	38.225	245.27	355.71	2.5687	5.5645e-05	0.091215	0.00084020	184.09	0.0054321	16.836	18.269	57.756	39.592	284.94	247.47	10.758	1.8713e-05	0.050011
364.51	7.7582	518.13	0.0019300	11.931	12.441	41.759	38.249	247.85	354.56	2.5874	5.5496e-05	0.091170	0.00082723	184.86	0.0054094	16.825	18.255	57.709	39.627	288.55	247.38	10.733	1.8751e-05	0.050286
364.62	7.7732	517.20	0.0019335	11.947	12.459	41.806	38.274	250.50	353.41	2.6063	5.5347e-05	0.091126	0.00081433	185.64	0.0053866	16.814	18.241	57.663	39.662	292.25	247.29	10.707	1.8789e-05	0.050564
364.73	7.7881	516.26	0.0019370	11.963	12.477	41.853	38.298	253.22	352.26	2.6254	5.5197e-05	0.091086	0.00080148	186.43	0.0053639	16.803	18.226	57.616	39.698	296.05	247.20	10.681	1.8828e-05	0.050847
364.84	7.8031	515.32	0.0019405	11.979	12.495	41.900	38.324	256.01	351.11	2.6447	5.5046e-05	0.091047	0.00078869	187.22	0.0053412	16.791	18.212	57.568	39.733	299.94	247.11	10.655	1.8867e-05	0.051133
364.95	7.8181	514.37	0.0019441	11.995	12.513	41.947	38.349	258.88	349.95	2.6642	5.4895e-05	0.091011	0.00077595	188.02	0.0053185	16.780	18.197	57.521	39.769	303.94	247.02	10.629	1.8907e-05	0.051424
