Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
365.88	3.4302	805.09	0.0012421	35.213	35.647	148.57	109.59	329.14	157.35	3.3778	6.7167e-05	0.051831	0.00051584	241.50	0.0041408	41.736	43.185	169.17	115.11	395.69	104.75	17.889	1.9020e-05	0.032709
365.98	3.4369	803.81	0.0012441	35.235	35.672	148.63	109.67	331.43	156.68	3.4071	6.6972e-05	0.051805	0.00050839	242.48	0.0041240	41.729	43.176	169.14	115.20	399.37	104.63	17.876	1.9061e-05	0.032831
366.08	3.4437	802.54	0.0012460	35.258	35.696	148.70	109.74	333.76	156.00	3.4367	6.6775e-05	0.051780	0.00050098	243.48	0.0041072	41.723	43.166	169.10	115.28	403.13	104.52	17.862	1.9102e-05	0.032954
366.17	3.4504	801.25	0.0012480	35.281	35.721	148.76	109.82	336.15	155.32	3.4668	6.6579e-05	0.051756	0.00049360	244.47	0.0040904	41.716	43.156	169.07	115.36	406.97	104.40	17.849	1.9144e-05	0.033079
366.27	3.4572	799.96	0.0012501	35.304	35.745	148.83	109.90	338.60	154.65	3.4972	6.6382e-05	0.051732	0.00048625	245.48	0.0040736	41.709	43.146	169.03	115.45	410.90	104.28	17.835	1.9186e-05	0.033205
366.37	3.4640	798.66	0.0012521	35.328	35.770	148.89	109.98	341.10	153.97	3.5281	6.6184e-05	0.051709	0.00047893	246.49	0.0040569	41.703	43.136	169.00	115.54	414.92	104.16	17.821	1.9229e-05	0.033333
366.46	3.4707	797.36	0.0012541	35.351	35.795	148.96	110.06	343.66	153.29	3.5593	6.5986e-05	0.051686	0.00047165	247.51	0.0040402	41.696	43.126	168.96	115.62	419.03	104.05	17.806	1.9272e-05	0.033462
366.56	3.4775	796.04	0.0012562	35.374	35.820	149.02	110.14	346.27	152.61	3.5909	6.5788e-05	0.051665	0.00046441	248.54	0.0040234	41.688	43.116	168.93	115.71	423.23	103.93	17.792	1.9315e-05	0.033593
366.66	3.4843	794.72	0.0012583	35.397	35.844	149.09	110.22	348.96	151.94	3.6229	6.5589e-05	0.051644	0.00045719	249.58	0.0040067	41.681	43.106	168.89	115.79	427.54	103.81	17.777	1.9359e-05	0.033725
366.75	3.4910	793.39	0.0012604	35.420	35.869	149.15	110.30	351.70	151.26	3.6554	6.5390e-05	0.051624	0.00045002	250.62	0.0039900	41.674	43.095	168.86	115.88	431.94	103.69	17.762	1.9403e-05	0.033859
