Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
398.25	9.9816	356.49	0.0028051	17.707	18.184	60.619	52.390	303.63	412.92	2.0661	3.9098e-05	0.23897	0.00079405	121.00	0.0082643	23.365	24.770	77.157	62.577	488.01	321.08	7.6234	1.7311e-05	0.12525
398.36	10.001	355.79	0.0028107	17.725	18.204	60.668	52.457	307.21	411.28	2.0822	3.8995e-05	0.23885	0.00078009	121.55	0.0082270	23.350	24.751	77.103	62.702	495.24	320.72	7.6027	1.7346e-05	0.12611
398.46	10.019	355.08	0.0028163	17.744	18.225	60.718	52.525	310.90	409.62	2.0986	3.8891e-05	0.23875	0.00076619	122.10	0.0081898	23.335	24.732	77.050	62.829	502.69	320.35	7.5819	1.7381e-05	0.12700
398.57	10.038	354.36	0.0028220	17.763	18.245	60.767	52.595	314.70	407.96	2.1152	3.8786e-05	0.23865	0.00075236	122.66	0.0081526	23.320	24.713	76.996	62.959	510.37	319.97	7.5609	1.7416e-05	0.12790
398.67	10.057	353.64	0.0028277	17.782	18.266	60.817	52.668	318.62	406.28	2.1320	3.8682e-05	0.23855	0.00073859	123.22	0.0081153	23.304	24.694	76.941	63.092	518.30	319.60	7.5397	1.7452e-05	0.12882
398.78	10.076	352.92	0.0028335	17.801	18.287	60.867	52.742	322.66	404.60	2.1490	3.8577e-05	0.23847	0.00072489	123.79	0.0080780	23.289	24.675	76.886	63.228	526.50	319.22	7.5184	1.7489e-05	0.12976
398.89	10.095	352.18	0.0028394	17.820	18.308	60.918	52.818	326.83	402.90	2.1663	3.8471e-05	0.23839	0.00071126	124.37	0.0080407	23.273	24.656	76.831	63.367	534.96	318.83	7.4970	1.7525e-05	0.13072
398.99	10.114	351.45	0.0028454	17.839	18.329	60.968	52.896	331.14	401.19	2.1838	3.8365e-05	0.23832	0.00069770	124.95	0.0080034	23.257	24.636	76.775	63.509	543.70	318.44	7.4753	1.7562e-05	0.13170
399.10	10.133	350.71	0.0028514	17.858	18.350	61.019	52.977	335.58	399.47	2.2015	3.8259e-05	0.23826	0.00068420	125.53	0.0079661	23.241	24.616	76.719	63.654	552.75	318.04	7.4535	1.7600e-05	0.13269
399.20	10.152	349.96	0.0028575	17.878	18.372	61.070	53.059	340.18	397.74	2.2196	3.8152e-05	0.23820	0.00067078	126.12	0.0079287	23.225	24.596	76.663	63.802	562.11	317.64	7.4316	1.7638e-05	0.13371
399.31	10.171	349.20	0.0028637	17.897	18.393	61.121	53.145	344.93	395.99	2.2378	3.8045e-05	0.23816	0.00065742	126.72	0.0078913	23.209	24.576	76.605	63.954	571.80	317.23	7.4094	1.7676e-05	0.13475
399.41	10.190	348.44	0.0028699	17.917	18.415	61.173	53.233	349.84	394.23	2.2564	3.7938e-05	0.23812	0.00064413	127.33	0.0078538	23.192	24.555	76.548	64.109	581.84	316.82	7.3871	1.7715e-05	0.13582
399.51	10.209	347.68	0.0028762	17.936	18.436	61.225	53.323	354.93	392.46	2.2752	3.7830e-05	0.23809	0.00063091	127.94	0.0078163	23.176	24.535	76.490	64.269	592.24	316.40	7.3645	1.7754e-05	0.13691
399.62	10.228	346.91	0.0028826	17.956	18.458	61.277	53.417	360.19	390.68	2.2943	3.7721e-05	0.23808	0.00061776	128.56	0.0077787	23.159	24.514	76.431	64.432	603.03	315.97	7.3418	1.7794e-05	0.13802
