Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
487.51	0.71610	511.93	0.0019534	28.975	29.135	65.504	287.33	358.39	443.76	0.24034	0.00010220	0.075837	0.0047502	25.879	0.038641	51.778	54.939	118.43	282.67	310.40	149.10	20.161	9.5755e-06	0.032118
487.84	0.72024	511.48	0.0019551	29.091	29.252	65.742	287.48	358.67	442.50	0.24398	0.00010193	0.075766	0.0047256	26.042	0.038400	51.855	55.015	118.55	282.86	310.73	148.96	20.155	9.5869e-06	0.032174
488.16	0.72438	511.03	0.0019568	29.207	29.369	65.979	287.62	358.94	441.25	0.24764	0.00010166	0.075695	0.0047011	26.205	0.038161	51.932	55.090	118.67	283.04	311.07	148.82	20.149	9.5984e-06	0.032230
488.49	0.72852	510.58	0.0019586	29.322	29.485	66.214	287.77	359.21	440.00	0.25131	0.00010139	0.075624	0.0046767	26.368	0.037925	52.009	55.165	118.79	283.22	311.40	148.68	20.143	9.6098e-06	0.032286
488.81	0.73266	510.13	0.0019603	29.436	29.600	66.449	287.92	359.49	438.75	0.25499	0.00010113	0.075554	0.0046524	26.531	0.037692	52.085	55.240	118.90	283.41	311.73	148.54	20.137	9.6213e-06	0.032342
489.13	0.73680	509.69	0.0019620	29.550	29.715	66.683	288.06	359.76	437.51	0.25869	0.00010086	0.075485	0.0046283	26.694	0.037461	52.161	55.314	119.02	283.59	312.06	148.40	20.131	9.6328e-06	0.032398
489.45	0.74094	509.24	0.0019637	29.664	29.830	66.915	288.21	360.03	436.27	0.26240	0.00010060	0.075415	0.0046043	26.858	0.037233	52.236	55.388	119.13	283.77	312.39	148.26	20.126	9.6443e-06	0.032453
489.77	0.74508	508.80	0.0019654	29.777	29.945	67.147	288.35	360.30	435.04	0.26612	0.00010034	0.075346	0.0045804	27.022	0.037007	52.312	55.461	119.25	283.95	312.72	148.12	20.121	9.6558e-06	0.032509
490.09	0.74922	508.35	0.0019671	29.890	30.059	67.378	288.50	360.57	433.81	0.26987	0.00010008	0.075277	0.0045566	27.186	0.036783	52.387	55.534	119.36	284.13	313.05	147.98	20.116	9.6673e-06	0.032564
490.40	0.75336	507.91	0.0019688	30.003	30.172	67.608	288.64	360.85	432.59	0.27362	9.9821e-05	0.075209	0.0045330	27.351	0.036562	52.461	55.607	119.47	284.31	313.38	147.84	20.112	9.6788e-06	0.032620
