Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
409.78	0.035051	637.01	0.0015698	-14.577	-14.569	-33.970	316.46	376.86	829.30	-0.26742	0.00026737	0.10267	0.013434	1.5092	0.66260	24.717	28.021	69.966	297.39	307.33	152.50	39.168	7.1136e-06	0.017788
412.83	0.038556	634.40	0.0015763	-13.425	-13.416	-31.169	318.20	378.73	819.01	-0.26162	0.00026111	0.10202	0.013181	1.6515	0.60552	25.598	28.920	71.384	299.38	309.44	152.73	38.177	7.1623e-06	0.018062
415.66	0.042061	631.97	0.0015824	-12.349	-12.340	-28.572	319.81	380.46	809.47	-0.25611	0.00025548	0.10141	0.012946	1.7931	0.55769	26.422	29.759	72.710	301.22	311.40	152.93	37.295	7.2074e-06	0.018317
418.31	0.045566	629.68	0.0015881	-11.339	-11.329	-26.149	321.31	382.09	800.56	-0.25085	0.00025036	0.10085	0.012727	1.9342	0.51700	27.195	30.547	73.956	302.95	313.24	153.11	36.503	7.2497e-06	0.018557
420.80	0.049071	627.53	0.0015936	-10.386	-10.374	-23.877	322.72	383.63	792.20	-0.24580	0.00024568	0.10032	0.012522	2.0749	0.48195	27.925	31.290	75.134	304.57	314.98	153.25	35.786	7.2893e-06	0.018784
423.16	0.052576	625.48	0.0015988	-9.4816	-9.4696	-21.734	324.05	385.08	784.31	-0.24095	0.00024137	0.099829	0.012330	2.2152	0.45143	28.617	31.994	76.251	306.10	316.62	153.38	35.132	7.3267e-06	0.018999
425.39	0.056081	623.53	0.0016038	-8.6216	-8.6088	-19.707	325.31	386.45	776.83	-0.23625	0.00023738	0.099363	0.012148	2.3550	0.42462	29.275	32.663	77.314	307.54	318.18	153.48	34.533	7.3622e-06	0.019203
427.51	0.059586	621.66	0.0016086	-7.8006	-7.7870	-17.782	326.50	387.76	769.73	-0.23170	0.00023366	0.098923	0.011975	2.4946	0.40087	29.903	33.301	78.329	308.92	319.67	153.57	33.981	7.3960e-06	0.019399
429.54	0.063091	619.88	0.0016132	-7.0148	-7.0003	-15.948	327.64	389.02	762.95	-0.22728	0.00023019	0.098505	0.011811	2.6338	0.37967	30.504	33.912	79.300	310.23	321.09	153.64	33.470	7.4282e-06	0.019586
431.47	0.066596	618.16	0.0016177	-6.2606	-6.2453	-14.196	328.72	390.22	756.47	-0.22298	0.00022693	0.098107	0.011654	2.7728	0.36064	31.081	34.498	80.232	311.48	322.45	153.71	32.995	7.4590e-06	0.019765
433.33	0.070101	616.51	0.0016220	-5.5352	-5.5190	-12.518	329.76	391.37	750.26	-0.21879	0.00022386	0.097727	0.011504	2.9116	0.34345	31.635	35.061	81.129	312.69	323.77	153.76	32.553	7.4886e-06	0.019937
435.12	0.073606	614.92	0.0016262	-4.8360	-4.8190	-10.908	330.76	392.48	744.30	-0.21468	0.00022096	0.097364	0.011361	3.0501	0.32785	32.170	35.603	81.992	313.84	325.03	153.80	32.139	7.5170e-06	0.020104
436.83	0.077111	613.38	0.0016303	-4.1610	-4.1431	-9.3597	331.72	393.55	738.55	-0.21067	0.00021821	0.097015	0.011223	3.1885	0.31363	32.686	36.127	82.826	314.95	326.25	153.82	31.751	7.5444e-06	0.020264
438.49	0.080616	611.89	0.0016343	-3.5081	-3.4893	-7.8679	332.64	394.59	733.01	-0.20673	0.00021561	0.096681	0.011091	3.3267	0.30060	33.185	36.633	83.632	316.02	327.42	153.85	31.386	7.5709e-06	0.020419
440.09	0.084121	610.44	0.0016382	-2.8757	-2.8561	-6.4282	333.53	395.59	727.66	-0.20287	0.00021313	0.096359	0.010963	3.4647	0.28863	33.668	37.122	84.412	317.05	328.56	153.86	31.041	7.5965e-06	0.020570
441.64	0.087626	609.04	0.0016419	-2.2623	-2.2418	-5.0367	334.39	396.55	722.48	-0.19907	0.00021076	0.096049	0.010840	3.6026	0.27758	34.136	37.597	85.168	318.05	329.67	153.86	30.716	7.6213e-06	0.020715
443.15	0.091131	607.67	0.0016456	-1.6665	-1.6452	-3.6900	335.23	397.50	717.47	-0.19533	0.00020850	0.095750	0.010720	3.7403	0.26736	34.591	38.057	85.902	319.02	330.74	153.86	30.408	7.6453e-06	0.020857
444.60	0.094636	606.34	0.0016492	-1.0873	-1.0651	-2.3849	336.03	398.41	712.60	-0.19165	0.00020634	0.095461	0.010605	3.8780	0.25787	35.033	38.505	86.616	319.96	331.78	153.86	30.116	7.6687e-06	0.020995
446.02	0.098141	605.04	0.0016528	-0.52346	-0.50038	-1.1186	336.82	399.30	707.87	-0.18803	0.00020426	0.095182	0.010493	4.0156	0.24903	35.463	38.940	87.310	320.87	332.80	153.84	29.839	7.6914e-06	0.021128
447.39	0.10165	603.78	0.0016562	0.025916	0.049869	0.11131	337.57	400.16	703.28	-0.18445	0.00020227	0.094911	0.010385	4.1530	0.24079	35.882	39.364	87.985	321.75	333.79	153.83	29.574	7.7135e-06	0.021259
448.73	0.10515	602.55	0.0016596	0.56171	0.58654	1.3072	338.31	401.01	698.80	-0.18091	0.00020035	0.094648	0.010280	4.2904	0.23308	36.290	39.777	88.643	322.61	334.75	153.80	29.323	7.7351e-06	0.021386
450.04	0.10866	601.34	0.0016630	1.0847	1.1104	2.4711	339.03	401.83	694.45	-0.17742	0.00019851	0.094393	0.010178	4.4278	0.22585	36.689	40.180	89.286	323.45	335.70	153.77	29.082	7.7561e-06	0.021510
451.31	0.11216	600.16	0.0016662	1.5956	1.6222	3.6049	339.73	402.63	690.20	-0.17397	0.00019673	0.094146	0.010078	4.5651	0.21905	37.078	40.574	89.912	324.27	336.62	153.74	28.853	7.7766e-06	0.021631
