Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
343.55	1.8957	1116.2	0.00089588	32.732	32.937	148.82	78.054	144.68	319.45	0.63963	0.00011301	0.050571	0.0033558	114.37	0.0087432	43.615	45.619	185.74	78.346	118.02	122.69	21.126	1.4389e-05	0.013208
343.73	1.9026	1115.3	0.00089664	32.756	32.962	148.89	78.081	144.87	318.64	0.64556	0.00011276	0.050504	0.0033376	114.87	0.0087058	43.620	45.623	185.72	78.391	118.27	122.61	21.121	1.4405e-05	0.013223
343.90	1.9095	1114.3	0.00089740	32.780	32.987	148.96	78.108	145.05	317.83	0.65152	0.00011250	0.050438	0.0033195	115.36	0.0086686	43.625	45.626	185.71	78.436	118.52	122.53	21.116	1.4422e-05	0.013238
344.08	1.9164	1113.4	0.00089816	32.804	33.012	149.03	78.135	145.24	317.02	0.65752	0.00011224	0.050371	0.0033014	115.85	0.0086316	43.630	45.630	185.70	78.480	118.78	122.44	21.111	1.4438e-05	0.013252
344.25	1.9233	1112.4	0.00089892	32.828	33.037	149.10	78.162	145.43	316.21	0.66354	0.00011199	0.050304	0.0032834	116.35	0.0085949	43.635	45.633	185.69	78.525	119.04	122.36	21.106	1.4455e-05	0.013267
344.43	1.9302	1111.5	0.00089968	32.852	33.062	149.17	78.190	145.62	315.41	0.66959	0.00011174	0.050237	0.0032655	116.84	0.0085584	43.640	45.637	185.68	78.569	119.30	122.28	21.101	1.4471e-05	0.013282
344.60	1.9371	1110.6	0.00090044	32.875	33.086	149.24	78.217	145.81	314.60	0.67568	0.00011148	0.050171	0.0032476	117.34	0.0085221	43.644	45.640	185.67	78.614	119.56	122.19	21.096	1.4488e-05	0.013297
344.78	1.9440	1109.6	0.00090120	32.899	33.111	149.31	78.244	146.01	313.80	0.68179	0.00011123	0.050105	0.0032299	117.84	0.0084861	43.649	45.644	185.66	78.658	119.82	122.11	21.091	1.4505e-05	0.013311
344.95	1.9509	1108.7	0.00090197	32.923	33.136	149.38	78.272	146.20	312.99	0.68794	0.00011098	0.050038	0.0032121	118.34	0.0084504	43.654	45.647	185.65	78.703	120.09	122.03	21.086	1.4521e-05	0.013326
345.13	1.9578	1107.7	0.00090273	32.947	33.160	149.45	78.299	146.39	312.19	0.69412	0.00011073	0.049972	0.0031945	118.84	0.0084148	43.659	45.651	185.64	78.747	120.35	121.94	21.082	1.4538e-05	0.013341
345.30	1.9646	1106.8	0.00090350	32.970	33.185	149.52	78.326	146.59	311.39	0.70033	0.00011048	0.049906	0.0031769	119.34	0.0083795	43.663	45.654	185.63	78.791	120.62	121.86	21.077	1.4555e-05	0.013356
345.47	1.9715	1105.9	0.00090427	32.994	33.210	149.59	78.354	146.79	310.60	0.70657	0.00011023	0.049840	0.0031594	119.84	0.0083444	43.668	45.657	185.62	78.836	120.89	121.78	21.072	1.4572e-05	0.013371
345.64	1.9784	1104.9	0.00090504	33.018	33.234	149.66	78.381	146.98	309.80	0.71285	0.00010998	0.049774	0.0031419	120.34	0.0083095	43.673	45.660	185.61	78.880	121.16	121.69	21.068	1.4588e-05	0.013385
345.81	1.9853	1104.0	0.00090581	33.041	33.259	149.73	78.409	147.18	309.00	0.71915	0.00010973	0.049709	0.0031245	120.85	0.0082749	43.677	45.664	185.60	78.925	121.43	121.61	21.064	1.4605e-05	0.013400
345.98	1.9922	1103.0	0.00090658	33.065	33.283	149.79	78.437	147.38	308.21	0.72549	0.00010949	0.049643	0.0031072	121.35	0.0082405	43.682	45.667	185.59	78.969	121.71	121.53	21.059	1.4622e-05	0.013415
