Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
118.60	1.7432	586.16	0.0017060	2.3862	2.4695	24.079	27.816	85.721	453.17	0.51183	5.4479e-05	0.073325	0.0021924	72.047	0.013880	5.5513	6.2290	55.778	27.987	67.329	182.90	14.211	9.3094e-06	0.014564
118.67	1.7490	585.66	0.0017075	2.3909	2.4746	24.120	27.818	85.882	452.29	0.51611	5.4371e-05	0.073214	0.0021814	72.333	0.013825	5.5504	6.2277	55.747	28.007	67.552	182.86	14.195	9.3199e-06	0.014595
118.73	1.7548	585.16	0.0017089	2.3957	2.4797	24.160	27.820	86.044	451.41	0.52041	5.4264e-05	0.073102	0.0021704	72.620	0.013770	5.5495	6.2263	55.717	28.028	67.777	182.82	14.178	9.3304e-06	0.014626
118.79	1.7606	584.65	0.0017104	2.4004	2.4847	24.201	27.822	86.208	450.53	0.52473	5.4157e-05	0.072991	0.0021595	72.907	0.013716	5.5485	6.2249	55.687	28.048	68.003	182.79	14.162	9.3409e-06	0.014656
118.85	1.7664	584.15	0.0017119	2.4051	2.4898	24.241	27.823	86.372	449.66	0.52907	5.4051e-05	0.072880	0.0021486	73.195	0.013662	5.5476	6.2236	55.656	28.068	68.231	182.75	14.145	9.3514e-06	0.014687
118.91	1.7722	583.64	0.0017134	2.4098	2.4949	24.282	27.826	86.537	448.78	0.53343	5.3944e-05	0.072769	0.0021378	73.483	0.013609	5.5467	6.2222	55.626	28.089	68.460	182.71	14.128	9.3619e-06	0.014718
118.98	1.7780	583.14	0.0017149	2.4145	2.4999	24.322	27.828	86.703	447.90	0.53780	5.3838e-05	0.072659	0.0021269	73.772	0.013555	5.5457	6.2208	55.596	28.109	68.691	182.67	14.112	9.3724e-06	0.014749
119.04	1.7838	582.64	0.0017163	2.4192	2.5050	24.362	27.830	86.870	447.03	0.54219	5.3732e-05	0.072549	0.0021161	74.061	0.013502	5.5448	6.2194	55.566	28.130	68.923	182.63	14.095	9.3829e-06	0.014780
119.10	1.7895	582.13	0.0017178	2.4239	2.5100	24.402	27.832	87.039	446.15	0.54660	5.3627e-05	0.072439	0.0021054	74.351	0.013450	5.5438	6.2180	55.535	28.150	69.157	182.59	14.079	9.3935e-06	0.014811
119.16	1.7953	581.63	0.0017193	2.4286	2.5151	24.442	27.834	87.208	445.28	0.55102	5.3522e-05	0.072329	0.0020947	74.642	0.013397	5.5428	6.2166	55.505	28.171	69.393	182.55	14.062	9.4041e-06	0.014843
