Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
38.481	1.1648	948.91	0.0010538	0.49095	0.51572	15.110	16.621	59.932	365.54	0.17489	4.9520e-05	0.061200	0.0012606	103.36	0.0096747	1.5036	1.7310	46.691	16.185	46.549	141.70	7.8849	6.8536e-06	0.012342
38.505	1.1692	948.14	0.0010547	0.49223	0.51711	15.144	16.623	60.066	364.92	0.17710	4.9416e-05	0.061127	0.0012540	103.80	0.0096337	1.5032	1.7305	46.657	16.196	46.700	141.69	7.8731	6.8625e-06	0.012369
38.529	1.1736	947.38	0.0010555	0.49351	0.51850	15.178	16.624	60.200	364.29	0.17931	4.9312e-05	0.061053	0.0012475	104.24	0.0095931	1.5029	1.7300	46.622	16.207	46.853	141.69	7.8614	6.8714e-06	0.012396
38.553	1.1779	946.61	0.0010564	0.49479	0.51990	15.211	16.625	60.335	363.67	0.18153	4.9209e-05	0.060980	0.0012410	104.68	0.0095527	1.5025	1.7296	46.588	16.218	47.006	141.69	7.8496	6.8803e-06	0.012422
38.577	1.1823	945.84	0.0010573	0.49606	0.52129	15.245	16.626	60.471	363.05	0.18376	4.9106e-05	0.060907	0.0012345	105.12	0.0095125	1.5021	1.7291	46.553	16.230	47.160	141.68	7.8379	6.8892e-06	0.012449
38.601	1.1867	945.08	0.0010581	0.49734	0.52267	15.278	16.628	60.607	362.43	0.18599	4.9003e-05	0.060835	0.0012281	105.57	0.0094726	1.5017	1.7286	46.519	16.241	47.315	141.68	7.8262	6.8981e-06	0.012476
38.625	1.1910	944.31	0.0010590	0.49861	0.52406	15.312	16.629	60.745	361.80	0.18823	4.8901e-05	0.060762	0.0012216	106.01	0.0094330	1.5014	1.7281	46.484	16.252	47.471	141.68	7.8146	6.9070e-06	0.012503
38.648	1.1954	943.54	0.0010598	0.49988	0.52545	15.345	16.630	60.882	361.18	0.19048	4.8799e-05	0.060690	0.0012152	106.45	0.0093937	1.5010	1.7276	46.450	16.263	47.628	141.67	7.8029	6.9159e-06	0.012530
38.672	1.1998	942.78	0.0010607	0.50115	0.52683	15.379	16.632	61.021	360.56	0.19273	4.8698e-05	0.060617	0.0012088	106.90	0.0093546	1.5006	1.7271	46.416	16.275	47.785	141.67	7.7913	6.9248e-06	0.012558
38.695	1.2041	942.01	0.0010616	0.50242	0.52822	15.412	16.633	61.160	359.94	0.19499	4.8596e-05	0.060545	0.0012025	107.34	0.0093158	1.5002	1.7266	46.381	16.286	47.944	141.66	7.7797	6.9338e-06	0.012585
38.719	1.2085	941.25	0.0010624	0.50369	0.52960	15.445	16.635	61.300	359.32	0.19725	4.8495e-05	0.060474	0.0011961	107.79	0.0092772	1.4998	1.7261	46.347	16.297	48.104	141.66	7.7681	6.9427e-06	0.012612
38.742	1.2129	940.48	0.0010633	0.50496	0.53098	15.479	16.636	61.440	358.70	0.19952	4.8395e-05	0.060402	0.0011898	108.24	0.0092389	1.4995	1.7256	46.313	16.309	48.264	141.66	7.7566	6.9516e-06	0.012640
38.765	1.2172	939.72	0.0010642	0.50622	0.53236	15.512	16.638	61.582	358.08	0.20180	4.8294e-05	0.060330	0.0011835	108.69	0.0092009	1.4991	1.7251	46.279	16.320	48.426	141.65	7.7450	6.9606e-06	0.012667
38.789	1.2216	938.95	0.0010650	0.50749	0.53374	15.545	16.639	61.724	357.46	0.20409	4.8195e-05	0.060259	0.0011772	109.13	0.0091631	1.4987	1.7246	46.245	16.331	48.588	141.65	7.7335	6.9695e-06	0.012695
38.812	1.2259	938.19	0.0010659	0.50875	0.53512	15.578	16.641	61.866	356.84	0.20638	4.8095e-05	0.060188	0.0011710	109.58	0.0091255	1.4983	1.7240	46.211	16.343	48.751	141.64	7.7220	6.9785e-06	0.012722
38.835	1.2303	937.42	0.0010668	0.51001	0.53650	15.611	16.643	62.010	356.23	0.20868	4.7996e-05	0.060117	0.0011648	110.03	0.0090882	1.4979	1.7235	46.177	16.354	48.916	141.64	7.7105	6.9875e-06	0.012750
38.858	1.2347	936.66	0.0010676	0.51127	0.53787	15.644	16.644	62.154	355.61	0.21099	4.7897e-05	0.060046	0.0011586	110.48	0.0090511	1.4975	1.7230	46.143	16.365	49.081	141.64	7.6991	6.9965e-06	0.012778
38.881	1.2390	935.89	0.0010685	0.51253	0.53925	15.677	16.646	62.299	354.99	0.21330	4.7798e-05	0.059976	0.0011524	110.94	0.0090142	1.4971	1.7225	46.110	16.377	49.248	141.63	7.6876	7.0054e-06	0.012806
38.904	1.2434	935.13	0.0010694	0.51379	0.54062	15.710	16.648	62.445	354.37	0.21562	4.7700e-05	0.059905	0.0011462	111.39	0.0089776	1.4967	1.7220	46.076	16.388	49.415	141.63	7.6762	7.0144e-06	0.012834
38.927	1.2478	934.36	0.0010703	0.51505	0.54199	15.743	16.650	62.592	353.76	0.21795	4.7601e-05	0.059835	0.0011401	111.84	0.0089412	1.4963	1.7214	46.042	16.400	49.583	141.62	7.6648	7.0234e-06	0.012862
38.950	1.2521	933.60	0.0010711	0.51630	0.54337	15.776	16.652	62.739	353.14	0.22028	4.7504e-05	0.059765	0.0011340	112.30	0.0089051	1.4959	1.7209	46.008	16.411	49.753	141.62	7.6535	7.0324e-06	0.012890
38.973	1.2565	932.83	0.0010720	0.51756	0.54474	15.809	16.653	62.887	352.53	0.22262	4.7406e-05	0.059695	0.0011279	112.75	0.0088691	1.4955	1.7204	45.975	16.422	49.923	141.61	7.6421	7.0415e-06	0.012918
38.995	1.2609	932.07	0.0010729	0.51881	0.54611	15.841	16.655	63.036	351.91	0.22497	4.7309e-05	0.059625	0.0011218	113.21	0.0088334	1.4951	1.7199	45.941	16.434	50.094	141.61	7.6308	7.0505e-06	0.012947
39.018	1.2652	931.30	0.0010738	0.52006	0.54748	15.874	16.657	63.186	351.30	0.22733	4.7212e-05	0.059556	0.0011157	113.66	0.0087980	1.4947	1.7193	45.908	16.445	50.267	141.60	7.6194	7.0595e-06	0.012975
39.041	1.2696	930.54	0.0010746	0.52131	0.54884	15.907	16.659	63.336	350.68	0.22969	4.7115e-05	0.059486	0.0011097	114.12	0.0087627	1.4943	1.7188	45.874	16.457	50.440	141.60	7.6081	7.0686e-06	0.013004
39.063	1.2739	929.77	0.0010755	0.52256	0.55021	15.939	16.662	63.488	350.07	0.23206	4.7019e-05	0.059417	0.0011037	114.58	0.0087277	1.4939	1.7183	45.841	16.468	50.615	141.59	7.5968	7.0776e-06	0.013033
39.086	1.2783	929.01	0.0010764	0.52381	0.55158	15.972	16.664	63.640	349.46	0.23444	4.6923e-05	0.059348	0.0010977	115.04	0.0086929	1.4935	1.7177	45.807	16.480	50.791	141.59	7.5856	7.0867e-06	0.013061
39.108	1.2827	928.24	0.0010773	0.52506	0.55294	16.004	16.666	63.793	348.84	0.23682	4.6827e-05	0.059279	0.0010917	115.50	0.0086582	1.4931	1.7172	45.774	16.491	50.968	141.58	7.5743	7.0958e-06	0.013090
39.130	1.2870	927.48	0.0010782	0.52630	0.55431	16.037	16.668	63.947	348.23	0.23922	4.6732e-05	0.059210	0.0010858	115.96	0.0086238	1.4927	1.7166	45.741	16.503	51.146	141.58	7.5631	7.1048e-06	0.013119
39.153	1.2914	926.71	0.0010791	0.52755	0.55567	16.069	16.670	64.101	347.62	0.24162	4.6636e-05	0.059141	0.0010798	116.42	0.0085897	1.4923	1.7161	45.707	16.515	51.325	141.57	7.5518	7.1139e-06	0.013148
39.175	1.2958	925.95	0.0010800	0.52879	0.55703	16.101	16.673	64.257	347.01	0.24403	4.6541e-05	0.059073	0.0010739	116.88	0.0085557	1.4918	1.7155	45.674	16.526	51.505	141.57	7.5406	7.1230e-06	0.013177
39.197	1.3001	925.18	0.0010809	0.53004	0.55839	16.134	16.675	64.413	346.39	0.24644	4.6447e-05	0.059005	0.0010681	117.34	0.0085219	1.4914	1.7150	45.641	16.538	51.686	141.56	7.5294	7.1321e-06	0.013206
39.220	1.3045	924.42	0.0010818	0.53128	0.55975	16.166	16.677	64.570	345.78	0.24887	4.6352e-05	0.058936	0.0010622	117.81	0.0084883	1.4910	1.7144	45.608	16.549	51.868	141.56	7.5183	7.1413e-06	0.013236
39.242	1.3089	923.65	0.0010827	0.53252	0.56111	16.198	16.680	64.728	345.17	0.25130	4.6258e-05	0.058868	0.0010563	118.27	0.0084550	1.4906	1.7139	45.575	16.561	52.052	141.55	7.5071	7.1504e-06	0.013265
39.264	1.3132	922.89	0.0010836	0.53376	0.56247	16.230	16.682	64.887	344.56	0.25374	4.6164e-05	0.058800	0.0010505	118.74	0.0084218	1.4902	1.7133	45.542	16.573	52.237	141.55	7.4960	7.1595e-06	0.013295
39.286	1.3176	922.12	0.0010845	0.53500	0.56383	16.263	16.685	65.047	343.95	0.25618	4.6071e-05	0.058733	0.0010447	119.21	0.0083888	1.4897	1.7128	45.508	16.584	52.423	141.54	7.4848	7.1687e-06	0.013324
39.308	1.3219	921.36	0.0010854	0.53624	0.56519	16.295	16.687	65.208	343.34	0.25864	4.5977e-05	0.058665	0.0010389	119.67	0.0083561	1.4893	1.7122	45.475	16.596	52.610	141.54	7.4737	7.1779e-06	0.013354
39.330	1.3263	920.59	0.0010863	0.53747	0.56654	16.327	16.690	65.370	342.73	0.26110	4.5884e-05	0.058598	0.0010332	120.14	0.0083235	1.4889	1.7117	45.442	16.608	52.798	141.53	7.4626	7.1870e-06	0.013384
39.351	1.3307	919.82	0.0010872	0.53871	0.56790	16.359	16.692	65.532	342.12	0.26357	4.5791e-05	0.058530	0.0010274	120.61	0.0082911	1.4885	1.7111	45.410	16.619	52.988	141.53	7.4515	7.1962e-06	0.013414
39.373	1.3350	919.06	0.0010881	0.53994	0.56926	16.391	16.695	65.696	341.51	0.26605	4.5699e-05	0.058463	0.0010217	121.08	0.0082589	1.4880	1.7105	45.377	16.631	53.178	141.52	7.4404	7.2054e-06	0.013444
39.395	1.3394	918.29	0.0010890	0.54118	0.57061	16.423	16.698	65.861	340.90	0.26854	4.5606e-05	0.058396	0.0010160	121.55	0.0082269	1.4876	1.7100	45.344	16.643	53.370	141.52	7.4294	7.2146e-06	0.013474
